date,state,indicator,contribution,target_transform
2020-12-31,NE,payroll,0.08802272885800225,qoq_ann
2020-12-31,NE,coincident,7.28665800038132,qoq_ann
2020-12-31,NE,claims,-0.25097572434928794,qoq_ann
2020-12-31,NE,national_activity,-0.09846879780219393,qoq_ann
2021-03-31,NE,payroll,0.038324768309376166,qoq_ann
2021-03-31,NE,coincident,1.793206951786465,qoq_ann
2021-03-31,NE,claims,-0.04554978332441678,qoq_ann
2021-03-31,NE,national_activity,-0.06372603732539509,qoq_ann
2021-06-30,NE,payroll,0.06368997287384327,qoq_ann
2021-06-30,NE,coincident,2.1269819362808677,qoq_ann
2021-06-30,NE,claims,-0.29714987402894055,qoq_ann
2021-06-30,NE,national_activity,-0.02273457892111484,qoq_ann
2021-09-30,NE,payroll,-0.02284609000316047,qoq_ann
2021-09-30,NE,coincident,3.265094433243159,qoq_ann
2021-09-30,NE,claims,-0.2686090655856166,qoq_ann
2021-09-30,NE,national_activity,0.034336862149885024,qoq_ann
2021-12-31,NE,payroll,0.1303132098356698,qoq_ann
2021-12-31,NE,coincident,4.600736100580836,qoq_ann
2021-12-31,NE,claims,-0.04932985192341708,qoq_ann
2021-12-31,NE,national_activity,0.08849224418806059,qoq_ann
2022-03-31,NE,payroll,0.025146817207167545,qoq_ann
2022-03-31,NE,coincident,2.9506886808529216,qoq_ann
2022-03-31,NE,claims,0.042881903836411175,qoq_ann
2022-03-31,NE,national_activity,0.13065012620547004,qoq_ann
2022-06-30,NE,payroll,-0.00846190822348906,qoq_ann
2022-06-30,NE,coincident,-1.2881922863129844,qoq_ann
2022-06-30,NE,claims,-0.17184502566182283,qoq_ann
2022-06-30,NE,national_activity,0.16664262626776552,qoq_ann
2022-09-30,NE,payroll,0.08039269159521371,qoq_ann
2022-09-30,NE,coincident,-1.1621147390069937,qoq_ann
2022-09-30,NE,claims,-0.15423485279754232,qoq_ann
2022-09-30,NE,national_activity,0.19946911938013556,qoq_ann
2022-12-31,NE,payroll,0.04146422365788688,qoq_ann
2022-12-31,NE,coincident,1.5334409185835647,qoq_ann
2022-12-31,NE,claims,0.2925271268091903,qoq_ann
2022-12-31,NE,national_activity,0.22812981387418535,qoq_ann
2023-03-31,NE,payroll,0.07915510848245917,qoq_ann
2023-03-31,NE,coincident,2.3947207019224446,qoq_ann
2023-03-31,NE,claims,-0.008173884833346634,qoq_ann
2023-03-31,NE,national_activity,0.25487424100380707,qoq_ann
2023-06-30,NE,payroll,0.12652299168770995,qoq_ann
2023-06-30,NE,coincident,0.3966929944683512,qoq_ann
2023-06-30,NE,claims,-0.10141459101166195,qoq_ann
2023-06-30,NE,national_activity,0.28003566465846674,qoq_ann
2023-09-30,NE,payroll,-0.029387468314838003,qoq_ann
2023-09-30,NE,coincident,-2.5029606664247073,qoq_ann
2023-09-30,NE,claims,-0.11432755509550252,qoq_ann
2023-09-30,NE,national_activity,0.3043639285894629,qoq_ann
2023-12-31,NE,payroll,-0.015337404238529442,qoq_ann
2023-12-31,NE,coincident,-1.4328942054457856,qoq_ann
2023-12-31,NE,claims,0.1691808798758993,qoq_ann
2023-12-31,NE,national_activity,0.32602608140473316,qoq_ann
2024-03-31,NE,payroll,0.041890485930745125,qoq_ann
2024-03-31,NE,coincident,-0.9537934755737997,qoq_ann
2024-03-31,NE,claims,-0.034158490107256925,qoq_ann
2024-03-31,NE,national_activity,0.3486880258884002,qoq_ann
2024-06-30,NE,payroll,-0.026902321688467592,qoq_ann
2024-06-30,NE,coincident,-1.3237334193558319,qoq_ann
2024-06-30,NE,claims,-0.0833252550736723,qoq_ann
2024-06-30,NE,national_activity,0.3701002307865707,qoq_ann
2024-09-30,NE,payroll,0.0026194488608325835,qoq_ann
2024-09-30,NE,coincident,-1.3348789591119454,qoq_ann
2024-09-30,NE,claims,-0.10822732061667072,qoq_ann
2024-09-30,NE,national_activity,0.3882631127624515,qoq_ann
2024-12-31,NE,payroll,-0.01665508164035232,qoq_ann
2024-12-31,NE,coincident,-1.1262496354161269,qoq_ann
2024-12-31,NE,claims,0.1475028919141655,qoq_ann
2024-12-31,NE,national_activity,0.409841949605354,qoq_ann
2015-06-30,NH,payroll,-0.04436067997595178,qoq_ann
2015-06-30,NH,coincident,1.8759815969503697,qoq_ann
2015-06-30,NH,claims,-0.3859667762259363,qoq_ann
2015-06-30,NH,national_activity,0.5650426491946907,qoq_ann
2015-09-30,NH,payroll,-0.005167189791794743,qoq_ann
2015-09-30,NH,coincident,0.872427033028059,qoq_ann
2015-09-30,NH,claims,-0.19903693668212397,qoq_ann
2015-09-30,NH,national_activity,0.5257842360663229,qoq_ann
2015-12-31,NH,payroll,-0.047589357863265125,qoq_ann
2015-12-31,NH,coincident,1.399710921564144,qoq_ann
2015-12-31,NH,claims,0.09721225881206408,qoq_ann
2015-12-31,NH,national_activity,0.49110597113626364,qoq_ann
2016-03-31,NH,payroll,-0.027020662551507386,qoq_ann
2016-03-31,NH,coincident,0.8844323340658649,qoq_ann
2016-03-31,NH,claims,0.021731247790363457,qoq_ann
2016-03-31,NH,national_activity,0.45564253794363724,qoq_ann
2016-06-30,NH,payroll,0.017402079565191034,qoq_ann
2016-06-30,NH,coincident,-1.1341861917313987,qoq_ann
2016-06-30,NH,claims,-0.3204700582003507,qoq_ann
2016-06-30,NH,national_activity,0.4234506391783748,qoq_ann
2016-09-30,NH,payroll,-0.09470078318031927,qoq_ann
2016-09-30,NH,coincident,0.22437067701972654,qoq_ann
2016-09-30,NH,claims,-0.19073248301518794,qoq_ann
2016-09-30,NH,national_activity,0.3886415128712217,qoq_ann
2016-12-31,NH,payroll,0.049483749710507806,qoq_ann
2016-12-31,NH,coincident,-0.8635122843078116,qoq_ann
2016-12-31,NH,claims,0.09887301455882518,qoq_ann
2016-12-31,NH,national_activity,0.3537015251869736,qoq_ann
2017-03-31,NH,payroll,0.003720005221411083,qoq_ann
2017-03-31,NH,coincident,-0.43953180904436695,qoq_ann
2017-03-31,NH,claims,-0.013638494846781384,qoq_ann
2017-03-31,NH,national_activity,0.3179763692401578,qoq_ann
2017-06-30,NH,payroll,-0.018058242259591573,qoq_ann
2017-06-30,NH,coincident,0.9571243268682724,qoq_ann
2017-06-30,NH,claims,-0.3378148276200148,qoq_ann
2017-06-30,NH,national_activity,0.2815969064078693,qoq_ann
2017-09-30,NH,payroll,0.027639629587174034,qoq_ann
2017-09-30,NH,coincident,-1.1170953879538421,qoq_ann
2017-09-30,NH,claims,-0.13550458298706533,qoq_ann
2017-09-30,NH,national_activity,0.24731122560909455,qoq_ann
2017-12-31,NH,payroll,-0.005963132516581431,qoq_ann
2017-12-31,NH,coincident,-0.45954866738126093,qoq_ann
2017-12-31,NH,claims,0.05881129677691098,qoq_ann
2017-12-31,NH,national_activity,0.21276382205612984,qoq_ann
2018-03-31,NH,payroll,0.007894837365106001,qoq_ann
2018-03-31,NH,coincident,0.21068788926229604,qoq_ann
2018-03-31,NH,claims,0.026024146721912354,qoq_ann
2018-03-31,NH,national_activity,0.17468316132161296,qoq_ann
2018-06-30,NH,payroll,0.002075107622137717,qoq_ann
2018-06-30,NH,coincident,0.09720426120441977,qoq_ann
2018-06-30,NH,claims,-0.3511670812250036,qoq_ann
2018-06-30,NH,national_activity,0.13503216406196106,qoq_ann
2018-09-30,NH,payroll,0.05326132352353289,qoq_ann
2018-09-30,NH,coincident,-0.1438535386005966,qoq_ann
2018-09-30,NH,claims,-0.18673265828494212,qoq_ann
2018-09-30,NH,national_activity,0.09878356260676746,qoq_ann
2018-12-31,NH,payroll,-0.025379230722195167,qoq_ann
2018-12-31,NH,coincident,-0.8971107913716676,qoq_ann
2018-12-31,NH,claims,0.0896430998927686,qoq_ann
2018-12-31,NH,national_activity,0.06920889138339605,qoq_ann
2019-03-31,NH,payroll,-0.034873167059192474,qoq_ann
2019-03-31,NH,coincident,0.03844701554014794,qoq_ann
2019-03-31,NH,claims,0.015976548952471168,qoq_ann
2019-03-31,NH,national_activity,0.03727871537232298,qoq_ann
2019-06-30,NH,payroll,0.03159369283657868,qoq_ann
2019-06-30,NH,coincident,-0.09374328449875918,qoq_ann
2019-06-30,NH,claims,-0.3337161558134851,qoq_ann
2019-06-30,NH,national_activity,-0.0017179750018572523,qoq_ann
2019-09-30,NH,payroll,0.02966897680038384,qoq_ann
2019-09-30,NH,coincident,-1.2859539159312092,qoq_ann
2019-09-30,NH,claims,-0.19419245952306466,qoq_ann
2019-09-30,NH,national_activity,-0.03286298275036255,qoq_ann
2019-12-31,NH,payroll,-0.032558990214444264,qoq_ann
2019-12-31,NH,coincident,0.3864493730157542,qoq_ann
2019-12-31,NH,claims,0.1728286742066021,qoq_ann
2019-12-31,NH,national_activity,-0.06348454499049005,qoq_ann
2020-03-31,NH,payroll,0.13021729232399518,qoq_ann
2020-03-31,NH,coincident,-1.7673134555943824,qoq_ann
2020-03-31,NH,claims,3.1338874787656423,qoq_ann
2020-03-31,NH,national_activity,-0.08324461293176878,qoq_ann
2020-06-30,NH,payroll,1.3296016020259906,qoq_ann
2020-06-30,NH,coincident,-44.22736457866094,qoq_ann
2020-06-30,NH,claims,2.419864180982119,qoq_ann
2020-06-30,NH,national_activity,0.4119348379940531,qoq_ann
2020-09-30,NH,payroll,-0.7074155551470044,qoq_ann
2020-09-30,NH,coincident,28.254471848090926,qoq_ann
2020-09-30,NH,claims,-0.6647289150989445,qoq_ann
2020-09-30,NH,national_activity,0.24521744357558123,qoq_ann
2020-12-31,NH,payroll,0.053465626471221,qoq_ann
2020-12-31,NH,coincident,9.165783068677674,qoq_ann
2020-12-31,NH,claims,-0.423458579437353,qoq_ann
2020-12-31,NH,national_activity,0.15466137062614532,qoq_ann
2021-03-31,NH,payroll,-0.19769665266934958,qoq_ann
2021-03-31,NH,coincident,4.848497606109314,qoq_ann
2021-03-31,NH,claims,-0.05124112504182074,qoq_ann
2021-03-31,NH,national_activity,0.10009217637771245,qoq_ann
2021-06-30,NH,payroll,-0.056041143215196,qoq_ann
2021-06-30,NH,coincident,2.2671586945667084,qoq_ann
2021-06-30,NH,claims,-0.49581491974669273,qoq_ann
2021-06-30,NH,national_activity,0.03570837884718799,qoq_ann
2021-09-30,NH,payroll,-0.1264562739716263,qoq_ann
2021-09-30,NH,coincident,4.913347402742133,qoq_ann
2021-09-30,NH,claims,-0.8731784325194903,qoq_ann
2021-09-30,NH,national_activity,-0.053931664462586806,qoq_ann
2021-12-31,NH,payroll,-0.10837309506892807,qoq_ann
2021-12-31,NH,coincident,3.614629788444744,qoq_ann
2021-12-31,NH,claims,-0.23550463824631004,qoq_ann
2021-12-31,NH,national_activity,-0.13899155957405276,qoq_ann
2022-03-31,NH,payroll,-0.13200328082502868,qoq_ann
2022-03-31,NH,coincident,1.3520009811492975,qoq_ann
2022-03-31,NH,claims,-0.11131418919006732,qoq_ann
2022-03-31,NH,national_activity,-0.20520741638389997,qoq_ann
2022-06-30,NH,payroll,0.05694175655126336,qoq_ann
2022-06-30,NH,coincident,-1.5207593553922216,qoq_ann
2022-06-30,NH,claims,-0.33045137345700193,qoq_ann
2022-06-30,NH,national_activity,-0.2617395312887517,qoq_ann
2022-09-30,NH,payroll,-0.15765957039582992,qoq_ann
2022-09-30,NH,coincident,-0.6255806212045477,qoq_ann
2022-09-30,NH,claims,-0.053203117842372825,qoq_ann
2022-09-30,NH,national_activity,-0.313298913864008,qoq_ann
2022-12-31,NH,payroll,-0.0030672981900081706,qoq_ann
2022-12-31,NH,coincident,0.15726648808495128,qoq_ann
2022-12-31,NH,claims,0.17947545164428513,qoq_ann
2022-12-31,NH,national_activity,-0.35831522758453754,qoq_ann
2023-03-31,NH,payroll,-0.035652731612062664,qoq_ann
2023-03-31,NH,coincident,1.6905311635843336,qoq_ann
2023-03-31,NH,claims,0.06829982609530504,qoq_ann
2023-03-31,NH,national_activity,-0.4003217296318917,qoq_ann
2023-06-30,NH,payroll,-0.03332545681316969,qoq_ann
2023-06-30,NH,coincident,-0.12531852622257203,qoq_ann
2023-06-30,NH,claims,-0.21304451325324777,qoq_ann
2023-06-30,NH,national_activity,-0.43984186551444915,qoq_ann
2023-09-30,NH,payroll,0.025899449351676086,qoq_ann
2023-09-30,NH,coincident,-1.2888158414963997,qoq_ann
2023-09-30,NH,claims,-0.09030163833796592,qoq_ann
2023-09-30,NH,national_activity,-0.4780533876260621,qoq_ann
2023-12-31,NH,payroll,0.0069415063463401094,qoq_ann
2023-12-31,NH,coincident,-0.43680299464010325,qoq_ann
2023-12-31,NH,claims,0.10276095062813145,qoq_ann
2023-12-31,NH,national_activity,-0.5120773456706486,qoq_ann
2024-03-31,NH,payroll,0.005106702722301391,qoq_ann
2024-03-31,NH,coincident,-1.0966437558796835,qoq_ann
2024-03-31,NH,claims,0.019087986996293674,qoq_ann
2024-03-31,NH,national_activity,-0.5476716402403693,qoq_ann
2024-06-30,NH,payroll,-0.008472254917203138,qoq_ann
2024-06-30,NH,coincident,-1.0875853280691887,qoq_ann
2024-06-30,NH,claims,-0.2718284426214959,qoq_ann
2024-06-30,NH,national_activity,-0.5813030141536714,qoq_ann
2024-09-30,NH,payroll,0.03543357494729455,qoq_ann
2024-09-30,NH,coincident,-1.9499224068623344,qoq_ann
2024-09-30,NH,claims,-0.08868858377601711,qoq_ann
2024-09-30,NH,national_activity,-0.6098307943602866,qoq_ann
2024-12-31,NH,payroll,0.03548783598814435,qoq_ann
2024-12-31,NH,coincident,-2.649879735125881,qoq_ann
2024-12-31,NH,claims,0.04725482016904129,qoq_ann
2024-12-31,NH,national_activity,-0.6437238910277764,qoq_ann
2015-06-30,NJ,payroll,0.19458222025402813,qoq_ann
2015-06-30,NJ,coincident,0.8699433604093179,qoq_ann
2015-06-30,NJ,claims,-0.7642641699202101,qoq_ann
2015-06-30,NJ,national_activity,-0.1211606182973776,qoq_ann
2015-09-30,NJ,payroll,0.17619492044642943,qoq_ann
2015-09-30,NJ,coincident,1.16087970333836,qoq_ann
2015-09-30,NJ,claims,-0.050587218148442435,qoq_ann
2015-09-30,NJ,national_activity,-0.11274253938813755,qoq_ann
2015-12-31,NJ,payroll,0.24844573908919562,qoq_ann
2015-12-31,NJ,coincident,0.742203444868588,qoq_ann
2015-12-31,NJ,claims,0.15506676247647339,qoq_ann
2015-12-31,NJ,national_activity,-0.10530656968497534,qoq_ann
2016-03-31,NJ,payroll,0.08842971149860464,qoq_ann
2016-03-31,NJ,coincident,-0.10078214810739117,qoq_ann
2016-03-31,NJ,claims,0.18785130579921488,qoq_ann
2016-03-31,NJ,national_activity,-0.09770223840362836,qoq_ann
2016-06-30,NJ,payroll,-0.21552863385733106,qoq_ann
2016-06-30,NJ,coincident,-0.2678289626329831,qoq_ann
2016-06-30,NJ,claims,-0.674576790597651,qoq_ann
2016-06-30,NJ,national_activity,-0.09079941369805136,qoq_ann
2016-09-30,NJ,payroll,0.67891751619235,qoq_ann
2016-09-30,NJ,coincident,0.23967476374162486,qoq_ann
2016-09-30,NJ,claims,-0.01983404766626823,qoq_ann
2016-09-30,NJ,national_activity,-0.08333538373185849,qoq_ann
2016-12-31,NJ,payroll,-0.134308233644576,qoq_ann
2016-12-31,NJ,coincident,0.2925081044851818,qoq_ann
2016-12-31,NJ,claims,0.20732760438317308,qoq_ann
2016-12-31,NJ,national_activity,-0.07584329350263473,qoq_ann
2017-03-31,NJ,payroll,-0.11647256292524429,qoq_ann
2017-03-31,NJ,coincident,0.5640593470633773,qoq_ann
2017-03-31,NJ,claims,0.176646365078886,qoq_ann
2017-03-31,NJ,national_activity,-0.06818284169522608,qoq_ann
2017-06-30,NJ,payroll,0.3027160494847875,qoq_ann
2017-06-30,NJ,coincident,-0.23164050747834347,qoq_ann
2017-06-30,NJ,claims,-0.7065839728284826,qoq_ann
2017-06-30,NJ,national_activity,-0.06038208857266344,qoq_ann
2017-09-30,NJ,payroll,-0.01191318769439293,qoq_ann
2017-09-30,NJ,coincident,-0.45410135330003987,qoq_ann
2017-09-30,NJ,claims,-0.008694649042691953,qoq_ann
2017-09-30,NJ,national_activity,-0.053030299658593794,qoq_ann
2017-12-31,NJ,payroll,-0.10671832798993185,qoq_ann
2017-12-31,NJ,coincident,0.00758739309033878,qoq_ann
2017-12-31,NJ,claims,0.17307765103091052,qoq_ann
2017-12-31,NJ,national_activity,-0.04562239021846236,qoq_ann
2018-03-31,NJ,payroll,-0.3534803853584038,qoq_ann
2018-03-31,NJ,coincident,0.26121753803438535,qoq_ann
2018-03-31,NJ,claims,0.16720594253509014,qoq_ann
2018-03-31,NJ,national_activity,-0.03745685367649952,qoq_ann
2018-06-30,NJ,payroll,0.12447714541806879,qoq_ann
2018-06-30,NJ,coincident,0.43324721193687915,qoq_ann
2018-06-30,NJ,claims,-0.6862089066915733,qoq_ann
2018-06-30,NJ,national_activity,-0.028954593978167017,qoq_ann
2018-09-30,NJ,payroll,-0.3153120893654376,qoq_ann
2018-09-30,NJ,coincident,0.5252081082875768,qoq_ann
2018-09-30,NJ,claims,-0.025893497016648705,qoq_ann
2018-09-30,NJ,national_activity,-0.021181901118635268,qoq_ann
2018-12-31,NJ,payroll,0.14378395241368344,qoq_ann
2018-12-31,NJ,coincident,0.3903182097128394,qoq_ann
2018-12-31,NJ,claims,0.13211647737853782,qoq_ann
2018-12-31,NJ,national_activity,-0.014840281673674243,qoq_ann
2019-03-31,NJ,payroll,-0.02556593410307119,qoq_ann
2019-03-31,NJ,coincident,0.6741065333001611,qoq_ann
2019-03-31,NJ,claims,0.255848395753116,qoq_ann
2019-03-31,NJ,national_activity,-0.007993577494158908,qoq_ann
2019-06-30,NJ,payroll,-0.1246591848211895,qoq_ann
2019-06-30,NJ,coincident,0.0680045760278707,qoq_ann
2019-06-30,NJ,claims,-0.6439439545588137,qoq_ann
2019-06-30,NJ,national_activity,0.0003683808890198353,qoq_ann
2019-09-30,NJ,payroll,-0.33036618208729457,qoq_ann
2019-09-30,NJ,coincident,-1.2006436640674332,qoq_ann
2019-09-30,NJ,claims,-0.11192771867027342,qoq_ann
2019-09-30,NJ,national_activity,0.007046723490350281,qoq_ann
2019-12-31,NJ,payroll,-0.029708956797464,qoq_ann
2019-12-31,NJ,coincident,-0.9658043824049637,qoq_ann
2019-12-31,NJ,claims,0.4089990447441126,qoq_ann
2019-12-31,NJ,national_activity,0.013612825039557625,qoq_ann
2020-03-31,NJ,payroll,-0.8478330219746267,qoq_ann
2020-03-31,NJ,coincident,-0.9221098234819401,qoq_ann
2020-03-31,NJ,claims,1.261085453948814,qoq_ann
2020-03-31,NJ,national_activity,0.017849924757208487,qoq_ann
2020-06-30,NJ,payroll,-18.377120728587403,qoq_ann
2020-06-30,NJ,coincident,-28.89258445510032,qoq_ann
2020-06-30,NJ,claims,5.1415416551228015,qoq_ann
2020-06-30,NJ,national_activity,-0.08833011055134087,qoq_ann
2020-09-30,NJ,payroll,9.636416348975247,qoq_ann
2020-09-30,NJ,coincident,19.91391854770035,qoq_ann
2020-09-30,NJ,claims,-1.0020677285577644,qoq_ann
2020-09-30,NJ,national_activity,-0.052581335450100915,qoq_ann
2020-12-31,NJ,payroll,0.9264522045901814,qoq_ann
2020-12-31,NJ,coincident,1.8477869805862515,qoq_ann
2020-12-31,NJ,claims,-1.6109648216824994,qoq_ann
2020-12-31,NJ,national_activity,-0.0331636334327871,qoq_ann
2021-03-31,NJ,payroll,1.2109306454938578,qoq_ann
2021-03-31,NJ,coincident,-0.02015094355558083,qoq_ann
2021-03-31,NJ,claims,-0.5214636503315356,qoq_ann
2021-03-31,NJ,national_activity,-0.021462503748943138,qoq_ann
2021-06-30,NJ,payroll,1.0878724950325356,qoq_ann
2021-06-30,NJ,coincident,0.334173541842359,qoq_ann
2021-06-30,NJ,claims,0.003305329001843352,qoq_ann
2021-06-30,NJ,national_activity,-0.007656854337789249,qoq_ann
2021-09-30,NJ,payroll,1.7858575551621558,qoq_ann
2021-09-30,NJ,coincident,2.544770159718971,qoq_ann
2021-09-30,NJ,claims,-0.3466092795201342,qoq_ann
2021-09-30,NJ,national_activity,0.011564425838309132,qoq_ann
2021-12-31,NJ,payroll,2.5687912778970605,qoq_ann
2021-12-31,NJ,coincident,2.2414801352336955,qoq_ann
2021-12-31,NJ,claims,-0.5620952463979575,qoq_ann
2021-12-31,NJ,national_activity,0.02980359680832967,qoq_ann
2022-03-31,NJ,payroll,1.1245872837277737,qoq_ann
2022-03-31,NJ,coincident,2.892066071190626,qoq_ann
2022-03-31,NJ,claims,-0.07342725100322452,qoq_ann
2022-03-31,NJ,national_activity,0.04400208990191453,qoq_ann
2022-06-30,NJ,payroll,-0.06385634772476056,qoq_ann
2022-06-30,NJ,coincident,1.607016267710777,qoq_ann
2022-06-30,NJ,claims,-0.5271299001996274,qoq_ann
2022-06-30,NJ,national_activity,0.0561241235312206,qoq_ann
2022-09-30,NJ,payroll,0.7570500441641416,qoq_ann
2022-09-30,NJ,coincident,0.9493331606519422,qoq_ann
2022-09-30,NJ,claims,-0.0625535933850292,qoq_ann
2022-09-30,NJ,national_activity,0.06717986716535579,qoq_ann
2022-12-31,NJ,payroll,0.09684494151032018,qoq_ann
2022-12-31,NJ,coincident,-1.4885766274883314,qoq_ann
2022-12-31,NJ,claims,0.35760530289969605,qoq_ann
2022-12-31,NJ,national_activity,0.07683259764795125,qoq_ann
2023-03-31,NJ,payroll,0.30240928671929285,qoq_ann
2023-03-31,NJ,coincident,-0.9108471965144095,qoq_ann
2023-03-31,NJ,claims,0.30717556521144357,qoq_ann
2023-03-31,NJ,national_activity,0.08583994208083819,qoq_ann
2023-06-30,NJ,payroll,0.19377221438475883,qoq_ann
2023-06-30,NJ,coincident,-0.6226006780114065,qoq_ann
2023-06-30,NJ,claims,-0.4949341664027015,qoq_ann
2023-06-30,NJ,national_activity,0.09431414151613991,qoq_ann
2023-09-30,NJ,payroll,0.09710050502422936,qoq_ann
2023-09-30,NJ,coincident,-0.6928735170897964,qoq_ann
2023-09-30,NJ,claims,0.0518769352483482,qoq_ann
2023-09-30,NJ,national_activity,0.10250773832113387,qoq_ann
2023-12-31,NJ,payroll,-0.2182306598518654,qoq_ann
2023-12-31,NJ,coincident,-0.25795536597369106,qoq_ann
2023-12-31,NJ,claims,0.12123204927762472,qoq_ann
2023-12-31,NJ,national_activity,0.1098034067091421,qoq_ann
2024-03-31,NJ,payroll,-0.11820106302746998,qoq_ann
2024-03-31,NJ,coincident,-0.20826980152630253,qoq_ann
2024-03-31,NJ,claims,0.18203202917303518,qoq_ann
2024-03-31,NJ,national_activity,0.11743579825351985,qoq_ann
2024-06-30,NJ,payroll,-0.10138406602159608,qoq_ann
2024-06-30,NJ,coincident,-0.4290231886851521,qoq_ann
2024-06-30,NJ,claims,-0.4309092272588254,qoq_ann
2024-06-30,NJ,national_activity,0.12464728585243551,qoq_ann
2024-09-30,NJ,payroll,-0.1783174895758708,qoq_ann
2024-09-30,NJ,coincident,-0.43187098214470265,qoq_ann
2024-09-30,NJ,claims,-0.10670132469556062,qoq_ann
2024-09-30,NJ,national_activity,0.1307644231931502,qoq_ann
2024-12-31,NJ,payroll,-0.07665500207077361,qoq_ann
2024-12-31,NJ,coincident,-0.46183956136868703,qoq_ann
2024-12-31,NJ,claims,0.14137724551279526,qoq_ann
2024-12-31,NJ,national_activity,0.13803203131812716,qoq_ann
2015-06-30,NM,payroll,-1.4003680676756605,qoq_ann
2015-06-30,NM,coincident,0.8502507819727846,qoq_ann
2015-06-30,NM,claims,0.31064540477217667,qoq_ann
2015-06-30,NM,national_activity,-2.04917130435015,qoq_ann
2015-09-30,NM,payroll,-0.8465953337696224,qoq_ann
2015-09-30,NM,coincident,0.12212302753453527,qoq_ann
2015-09-30,NM,claims,0.6237121460438142,qoq_ann
2015-09-30,NM,national_activity,-1.90679760255679,qoq_ann
2015-12-31,NM,payroll,-1.300891017355014,qoq_ann
2015-12-31,NM,coincident,0.2358626247079547,qoq_ann
2015-12-31,NM,claims,-0.40325311637638345,qoq_ann
2015-12-31,NM,national_activity,-1.781034165972653,qoq_ann
2016-03-31,NM,payroll,-0.1330458344248481,qoq_ann
2016-03-31,NM,coincident,0.38951044811177127,qoq_ann
2016-03-31,NM,claims,-0.009081361752789218,qoq_ann
2016-03-31,NM,national_activity,-1.6524232553526488,qoq_ann
2016-06-30,NM,payroll,-1.707068197943197,qoq_ann
2016-06-30,NM,coincident,1.568114184061547,qoq_ann
2016-06-30,NM,claims,0.22957524733998008,qoq_ann
2016-06-30,NM,national_activity,-1.5356768198820911,qoq_ann
2016-09-30,NM,payroll,0.8767628509767861,qoq_ann
2016-09-30,NM,coincident,0.786990239191922,qoq_ann
2016-09-30,NM,claims,0.6417738327353723,qoq_ann
2016-09-30,NM,national_activity,-1.4094388042919785,qoq_ann
2016-12-31,NM,payroll,-1.3953605908377447,qoq_ann
2016-12-31,NM,coincident,0.19745757240946127,qoq_ann
2016-12-31,NM,claims,-0.14611434937385132,qoq_ann
2016-12-31,NM,national_activity,-1.2827262096958865,qoq_ann
2017-03-31,NM,payroll,-0.4414991425995627,qoq_ann
2017-03-31,NM,coincident,-0.5626587323187646,qoq_ann
2017-03-31,NM,claims,0.19154431169980204,qoq_ann
2017-03-31,NM,national_activity,-1.1531661410639256,qoq_ann
2017-06-30,NM,payroll,0.9217511585572428,qoq_ann
2017-06-30,NM,coincident,-1.1024801295947948,qoq_ann
2017-06-30,NM,claims,0.36550133207056057,qoq_ann
2017-06-30,NM,national_activity,-1.0212331774020758,qoq_ann
2017-09-30,NM,payroll,-0.945864007104235,qoq_ann
2017-09-30,NM,coincident,-0.8917630821953908,qoq_ann
2017-09-30,NM,claims,0.5661530087770461,qoq_ann
2017-09-30,NM,national_activity,-0.8968934778358749,qoq_ann
2017-12-31,NM,payroll,0.010848219264573335,qoq_ann
2017-12-31,NM,coincident,-0.9619833402418974,qoq_ann
2017-12-31,NM,claims,-0.24177695357284257,qoq_ann
2017-12-31,NM,national_activity,-0.7716046202577151,qoq_ann
2018-03-31,NM,payroll,1.0549770074681966,qoq_ann
2018-03-31,NM,coincident,-1.590177501839787,qoq_ann
2018-03-31,NM,claims,0.25382529249269814,qoq_ann
2018-03-31,NM,national_activity,-0.6335021295181564,qoq_ann
2018-06-30,NM,payroll,2.540683886181244,qoq_ann
2018-06-30,NM,coincident,-0.7248523896838616,qoq_ann
2018-06-30,NM,claims,0.3607277857522829,qoq_ann
2018-06-30,NM,national_activity,-0.4897046907068623,qoq_ann
2018-09-30,NM,payroll,-0.8961760584863744,qoq_ann
2018-09-30,NM,coincident,0.9307034961994461,qoq_ann
2018-09-30,NM,claims,0.57510444848298,qoq_ann
2018-09-30,NM,national_activity,-0.3582463060509917,qoq_ann
2018-12-31,NM,payroll,-0.10565815521959555,qoq_ann
2018-12-31,NM,coincident,1.065756820740857,qoq_ann
2018-12-31,NM,claims,-0.3473276605861391,qoq_ann
2018-12-31,NM,national_activity,-0.25099145069999096,qoq_ann
2019-03-31,NM,payroll,1.7634059729543288,qoq_ann
2019-03-31,NM,coincident,-1.062078497675409,qoq_ann
2019-03-31,NM,claims,0.004039763331984244,qoq_ann
2019-03-31,NM,national_activity,-0.13519417324139013,qoq_ann
2019-06-30,NM,payroll,0.3771565205086597,qoq_ann
2019-06-30,NM,coincident,-0.3984438298160955,qoq_ann
2019-06-30,NM,claims,0.307578502402969,qoq_ann
2019-06-30,NM,national_activity,0.006230370540018796,qoq_ann
2019-09-30,NM,payroll,1.153481364108011,qoq_ann
2019-09-30,NM,coincident,-0.12153533526712007,qoq_ann
2019-09-30,NM,claims,0.5913158278118448,qoq_ann
2019-09-30,NM,national_activity,0.11918017396275092,qoq_ann
2019-12-31,NM,payroll,0.8018663299758324,qoq_ann
2019-12-31,NM,coincident,0.3318695821182562,qoq_ann
